Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,AvgSpeed,Cool,Depart,Depth,DewPoint,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,SnowFall,Station,StnPressure,Sunrise,Sunset,Tavg,Tmax,Tmin,WetBulb
2011-09-01,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,3,0,1,0,0,0,0,0,6.1,18.0,14.0,0.0,70.5,0.0,0.0,21.0,5.5,29.9,0.0,1.5,29.23,517.0,1827.0,83.0,93.5,72.5,75.0
2011-09-01,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,6,0,0,1,0,0,0,0,6.1,18.0,14.0,0.0,70.5,0.0,0.0,21.0,5.5,29.9,0.0,1.5,29.23,517.0,1827.0,83.0,93.5,72.5,75.0
2011-09-01,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,1,0,1,0,0,0,0,0,6.1,18.0,14.0,0.0,70.5,0.0,0.0,21.0,5.5,29.9,0.0,1.5,29.23,517.0,1827.0,83.0,93.5,72.5,75.0
2011-09-01,"2900 West 85th Street, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,29, W 85TH ST,T237,"2900  W 85TH ST, Chicago, IL",41.738903,-87.69544300000001,8,1,0,0,1,0,0,0,0,6.1,18.0,14.0,0.0,70.5,0.0,0.0,21.0,5.5,29.9,0.0,1.5,29.23,517.0,1827.0,83.0,93.5,72.5,75.0
2011-09-02,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,8,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,4,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,6,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,1,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,2,0,1,0,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,8,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,7,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,7,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,13,1,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,47,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,50,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,20,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,3,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,27,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,4,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,6,0,1,0,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,3,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,1,0,1,0,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,1,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,1,0,1,0,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,6,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,5,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,3,0,1,0,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,2,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0,1,0,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,23,1,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,29,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,14,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,19,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,6,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,37,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,9,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,11,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,32,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,11,0,1,0,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,1,0,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,21,0,1,0,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,1,0,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0,1,0,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,27,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,10,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,5,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,17,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,12,1,1,0,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,1,0,1,0,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,2,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,12,0,0,1,0,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-02,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,6,0,0,0,1,0,0,0,7.0,20.5,16.0,0.0,69.0,0.0,0.0,21.0,4.45,29.880000000000003,0.0,1.5,29.21,518.0,1826.0,85.5,93.0,77.5,74.0
2011-09-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,0,1,0,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,3,0,0,0,1,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,1,0,0,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,1,0,0,1,0,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,1,0,0,0,1,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,1,0,1,0,0,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,4,0,0,1,0,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,14,0,0,0,1,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,3,0,1,0,0,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,5,0,0,1,0,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0,0,0,1,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,5,0,0,1,0,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX TERRITANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,1,0,0,0,0,0,0,1,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,1,0,0,1,0,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,0,1,0,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
2011-09-12,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,5,0,0,1,0,0,0,0,10.100000000000001,10.0,10.0,0.0,59.0,0.0,0.0,23.0,9.85,29.905,0.0,1.5,29.21,528.0,1809.0,75.0,86.0,64.0,65.0
