Date,Species,AddressNumberAndStreet,Latitude,Longitude,NumMosquitos,WnvPresent,Year,Month,Day,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,ResultDir
2013-08-08,CULEX RESTUANS,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,6,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,27,0,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,16,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,3,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,3,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,24,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX RESTUANS,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,1,0,2013,8,8,0,0,0,1,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,48,1,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,24,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,2,0,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,21,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,13,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,11,1,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,5,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,1,1,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,50,1,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,46,1,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,31,1,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,27,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,17,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,3,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,6,0,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,1,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,2,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,17,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,5,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,2,0,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,1,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,2,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,2,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,24,1,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,6,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,5,0,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,18,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,5,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,2,1,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,45,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,4,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,28,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,9,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,2,0,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,20,1,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,8,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,4,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,3,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,50,1,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,26,1,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,16,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,4,0,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,6,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,17,0,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,37,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,3,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,8,0,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,9,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,4,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,26,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,7,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,2,0,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,2,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,1,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,7,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,2,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,45,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,16,1,2013,8,8,0,1,0,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,50,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,18,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,11,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,36,0,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,20,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,50,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,38,1,2013,8,8,0,1,0,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,11,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,34,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,24,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,6,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,35,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX RESTUANS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,4,0,2013,8,8,0,0,0,1,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,20,1,2013,8,8,0,1,0,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,21,1,2013,8,8,0,1,0,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,6,1,2013,8,8,0,1,0,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,2,1,2013,8,8,0,1,0,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,3,0,2013,8,8,0,1,0,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,7,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX RESTUANS,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,2,0,2013,8,8,0,0,0,1,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,41,1,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,50,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,44,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,27,1,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,7,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,1,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,6,0,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,4,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX RESTUANS,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,1,0,2013,8,8,0,0,0,1,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,30,1,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,10,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,1,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,21,1,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX RESTUANS,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,2,1,2013,8,8,0,0,0,1,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,8,1,2013,8,8,0,1,0,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX RESTUANS,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,1,0,2013,8,8,0,0,0,1,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,24,0,2013,8,8,0,1,0,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,7,0,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,42,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,8,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX RESTUANS,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,6,0,2013,8,8,0,0,0,1,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,50,1,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,45,1,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,50,0,2013,8,8,0,1,0,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,13,0,2013,8,8,0,0,1,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX RESTUANS,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,9,0,2013,8,8,0,0,0,1,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,12,0,2013,8,8,0,1,0,0,0,0,0,79,69,74,-1,55,62, 9,0452,1903,0.00,10.5,5
2013-08-08,CULEX PIPIENS/RESTUANS,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,32,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,11,0,2013,8,8,0,1,0,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-08,CULEX PIPIENS/RESTUANS,"2100  N CANNON DR, Chicago, IL",41.925652,-87.63359,47,0,2013,8,8,0,0,1,0,0,0,0,78,65,72,-1,56,62, 7,0452,1903,0.00,8.6,5
2013-08-15,CULEX PIPIENS/RESTUANS,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,6,0,2013,8,15,0,0,1,0,0,0,0,75,55,65,-7,53,58, 0,0459,1854,0.00,4.2,24
2013-08-15,CULEX RESTUANS,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,1,0,2013,8,15,0,0,0,1,0,0,0,75,55,65,-7,53,58, 0,0459,1854,0.00,4.2,24
2013-08-15,CULEX PIPIENS,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,4,0,2013,8,15,0,1,0,0,0,0,0,75,55,65,-7,53,58, 0,0459,1854,0.00,4.2,24
2013-08-15,CULEX PIPIENS/RESTUANS,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,10,0,2013,8,15,0,0,1,0,0,0,0,74,57,66,-7,50,58, 1,0459,1854,0.00,4.5,22
2013-08-15,CULEX PIPIENS,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,1,0,2013,8,15,0,1,0,0,0,0,0,74,57,66,-7,50,58, 1,0459,1854,0.00,4.5,22
2013-08-15,CULEX PIPIENS/RESTUANS,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,14,0,2013,8,15,0,0,1,0,0,0,0,74,57,66,-7,50,58, 1,0459,1854,0.00,4.5,22
2013-08-15,CULEX PIPIENS,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,39,0,2013,8,15,0,1,0,0,0,0,0,74,57,66,-7,50,58, 1,0459,1854,0.00,4.5,22
2013-08-15,CULEX PIPIENS,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,2,0,2013,8,15,0,1,0,0,0,0,0,74,57,66,-7,50,58, 1,0459,1854,0.00,4.5,22
