Date,AddressNumberAndStreet,Latitude,Longitude,WnvPresent,Year,Month,Day,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,ResultDir,NumMosquitos,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS
2011-09-23,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,1,0,0,1,0,0,0,0
2011-09-23,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,1,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,43,0,0,1,0,0,0,0
2011-09-23,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,9,0,0,1,0,0,0,0
2011-09-23,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,1,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,54,0,0,1,0,0,0,0
2011-09-23,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,6,0,0,0,1,0,0,0
2011-09-23,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,5,0,1,0,0,0,0,0
2011-09-23,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,2,0,0,1,0,0,0,0
2011-09-23,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,4,0,0,1,0,0,0,0
2011-09-23,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,1,0,0,0,0,1,0,0
2011-09-23,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,1,0,0,1,0,0,0,0
2011-09-23,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,4,0,0,1,0,0,0,0
2011-09-23,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,1,0,1,0,0,0,0,0
2011-09-23,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,6,0,0,1,0,0,0,0
2011-09-23,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,4,0,0,1,0,0,0,0
2011-09-23,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,1,0,0,0,1,0,0,0
2011-09-23,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,26,0,0,1,0,0,0,0
2011-09-23,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,4,0,0,0,1,0,0,0
2011-09-23,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,2,0,0,0,1,0,0,0
2011-09-23,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,2,0,0,1,0,0,0,0
2011-09-23,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,1,0,0,0,1,0,0,0
2011-09-23,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,2,0,0,1,0,0,0,0
2011-09-23,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,3,0,0,1,0,0,0,0
2011-09-23,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,1,0,0,0,1,0,0,0
2011-09-23,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,1,0,0,0,1,0,0,0
2011-09-23,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,53,0,0,1,0,0,0,0
2011-09-23,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,12,0,0,0,1,0,0,0
2011-09-23,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,4,0,0,1,0,0,0,0
2011-09-23,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,5,0,0,1,0,0,0,0
2011-09-23,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,1,0,0,0,1,0,0,0
2011-09-23,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,4,0,0,1,0,0,0,0
2011-09-23,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,2,0,0,1,0,0,0,0
2011-09-23,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,1,0,0,1,0,0,0,0
2011-09-23,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,2,0,0,0,1,0,0,0
2011-09-23,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,1,0,0,1,0,0,0,0
2011-09-23,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,3,0,0,1,0,0,0,0
2011-09-23,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,1,0,1,0,0,0,0,0
2011-09-23,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,1,0,0,0,0,1,0,0
2011-09-23,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,7,0,0,1,0,0,0,0
2011-09-23,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,1,0,0,0,0,0,0,1
2011-09-23,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,1,0,0,1,0,0,0,0
2011-09-23,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,96,0,0,1,0,0,0,0
2011-09-23,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,26,0,0,0,1,0,0,0
2011-09-23,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,2,0,0,1,0,0,0,0
2011-09-23,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,6,0,0,0,1,0,0,0
2011-09-23,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,1,0,1,0,0,0,0,0
2011-09-23,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,1,0,0,1,0,0,0,0
2011-09-23,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,1,0,0,0,1,0,0,0
2011-09-23,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,1,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,24,0,0,1,0,0,0,0
2011-09-23,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,2,0,0,0,1,0,0,0
2011-09-23,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,2,0,0,1,0,0,0,0
2011-09-23,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,3,0,0,1,0,0,0,0
2011-09-23,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,7,0,0,0,1,0,0,0
2011-09-23,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,1,0,0,0,1,0,0,0
2011-09-23,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,2,0,1,0,0,0,0,0
2011-09-23,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,4,0,0,1,0,0,0,0
2011-09-23,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.72505699999998,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,3,0,0,1,0,0,0,0
2011-09-23,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.72505699999998,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,1,0,0,0,1,0,0,0
2011-09-23,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,7,0,0,1,0,0,0,0
2011-09-23,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,1,0,1,0,0,0,0,0
2011-09-23,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,1,0,0,1,0,0,0,0
2011-09-23,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000002,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,1,0,0,1,0,0,0,0
2011-09-23,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,12,0,0,1,0,0,0,0
2011-09-23,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,0,2011,9,23,62,48,55,-6,44,49,0,540,1748,0.0,5.9,36,1,0,0,0,1,0,0,0
2011-09-23,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,2,0,0,1,0,0,0,0
2011-09-23,"3400  W 77TH ST, Chicago, IL",41.753391,-87.707394,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,9,0,0,1,0,0,0,0
2011-09-23,"3400  W 77TH ST, Chicago, IL",41.753391,-87.707394,0,2011,9,23,62,48,55,-6,46,51,0,540,1748,0.02,4.1,36,1,0,1,0,0,0,0,0
2011-09-30,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,1,0,0,0,1,0,0,0
2011-09-30,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,3,0,0,1,0,0,0,0
2011-09-30,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,0,1,0,0,0
2011-09-30,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,4,0,0,1,0,0,0,0
2011-09-30,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,1,0,0,1,0,0,0,0
2011-09-30,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,11,0,0,1,0,0,0,0
2011-09-30,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,2,0,0,0,1,0,0,0
2011-09-30,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,1,0,0,0,0,0
2011-09-30,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,2,0,0,0,1,0,0,0
2011-09-30,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,3,0,0,1,0,0,0,0
2011-09-30,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,4,0,0,0,1,0,0,0
2011-09-30,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,1,0,0,0,0,1,0,0
2011-09-30,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,3,0,0,1,0,0,0,0
2011-09-30,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,4,0,0,0,1,0,0,0
2011-09-30,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,1,0,0,0,1,0,0,0
2011-09-30,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,2,0,0,1,0,0,0,0
2011-09-30,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,1,0,0,0,0
2011-09-30,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,19,0,0,1,0,0,0,0
2011-09-30,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,4,0,0,0,1,0,0,0
2011-09-30,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,1,0,1,0,0,0,0,0
2011-09-30,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000002,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,1,0,0,1,0,0,0,0
2011-09-30,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,1,0,0,0,0
2011-09-30,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,1,0,0,0,0
2011-09-30,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,1,0,0,1,0,0,0,0
2011-09-30,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,6,0,0,1,0,0,0,0
2011-09-30,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,1,0,0,0,0,0
2011-09-30,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,1,0,0,0,0
2011-09-30,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,1,0,0,0,0
2011-09-30,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,3,0,0,1,0,0,0,0
2011-09-30,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,0,1,0,0,0
2011-09-30,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,0,1,0,0,0
2011-09-30,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,1,0,0,0,0
2011-09-30,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,1,0,0,0,0
2011-09-30,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,0,1,0,0,0
2011-09-30,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,1,0,0,0,0
2011-09-30,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,1,0,0,0,0
2011-09-30,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,1,0,0,0,0
2011-09-30,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,1,0,0,1,0,0,0,0
2011-09-30,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,21,0,0,1,0,0,0,0
2011-09-30,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,13,0,0,0,1,0,0,0
2011-09-30,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,2,0,1,0,0,0,0,0
2011-09-30,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,22,0,0,1,0,0,0,0
2011-09-30,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,9,0,0,0,1,0,0,0
2011-09-30,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,3,0,0,1,0,0,0,0
2011-09-30,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,1,0,0,0,1,0,0,0
2011-09-30,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,3,0,0,1,0,0,0,0
2011-09-30,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,4,0,0,0,1,0,0,0
2011-09-30,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,1,0,0,0,1,0,0,0
2011-09-30,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,0,2011,9,30,58,47,53,-8,42,47,0,547,1735,0.17,15.4,34,3,0,0,0,1,0,0,0
2011-09-30,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,2,0,0,1,0,0,0,0
2011-09-30,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000002,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,2,0,0,0,1,0,0,0
2011-09-30,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,2,0,0,1,0,0,0,0
2011-09-30,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,0,2011,9,30,57,45,51,-8,41,47,0,547,1735,0.09,14.6,34,2,0,0,0,1,0,0,0
2013-06-07,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0,2013,6,7,68,52,60,-6,45,52,0,417,1924,0.001,9.5,3,19,0,0,0,1,0,0,0
2013-06-07,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2013,6,7,68,54,61,-6,44,52,0,417,1924,0.0,8.8,2,2,0,0,0,1,0,0,0
2013-06-07,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0,2013,6,7,68,52,60,-6,45,52,0,417,1924,0.001,9.5,3,1,0,0,0,1,0,0,0
2013-06-07,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,0,2013,6,7,68,54,61,-6,44,52,0,417,1924,0.0,8.8,2,4,0,0,0,1,0,0,0
2013-06-07,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0,2013,6,7,68,54,61,-6,44,52,0,417,1924,0.0,8.8,2,4,0,0,1,0,0,0,0
2013-06-07,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0,2013,6,7,68,52,60,-6,45,52,0,417,1924,0.001,9.5,3,4,0,0,0,1,0,0,0
2013-06-07,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0,2013,6,7,68,54,61,-6,44,52,0,417,1924,0.0,8.8,2,1,0,0,0,1,0,0,0
2013-06-07,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,0,2013,6,7,68,54,61,-6,44,52,0,417,1924,0.0,8.8,2,1,0,0,0,0,0,0,1
2013-06-07,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,0,2013,6,7,68,54,61,-6,44,52,0,417,1924,0.0,8.8,2,2,0,0,1,0,0,0,0
2013-06-07,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,0,2013,6,7,68,54,61,-6,44,52,0,417,1924,0.0,8.8,2,1,0,0,0,1,0,0,0
2013-06-07,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,0,2013,6,7,68,54,61,-6,44,52,0,417,1924,0.0,8.8,2,1,0,0,1,0,0,0,0
2013-06-07,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,0,2013,6,7,68,54,61,-6,44,52,0,417,1924,0.0,8.8,2,9,0,0,0,1,0,0,0
2013-06-07,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,0,2013,6,7,68,54,61,-6,44,52,0,417,1924,0.0,8.8,2,1,0,0,0,1,0,0,0
2013-06-07,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0,2013,6,7,68,52,60,-6,45,52,0,417,1924,0.001,9.5,3,7,0,0,0,1,0,0,0
2013-06-07,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,0,2013,6,7,68,54,61,-6,44,52,0,417,1924,0.0,8.8,2,1,0,0,0,1,0,0,0
2013-06-07,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0,2013,6,7,68,54,61,-6,44,52,0,417,1924,0.0,8.8,2,6,0,0,0,1,0,0,0
2013-06-07,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,0,2013,6,7,68,52,60,-6,45,52,0,417,1924,0.001,9.5,3,1,0,0,0,1,0,0,0
2013-06-07,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0,2013,6,7,68,52,60,-6,45,52,0,417,1924,0.001,9.5,3,10,0,0,1,0,0,0,0
2013-06-07,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0,2013,6,7,68,52,60,-6,45,52,0,417,1924,0.001,9.5,3,8,0,0,0,1,0,0,0
2013-06-07,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0,2013,6,7,68,54,61,-6,44,52,0,417,1924,0.0,8.8,2,2,0,0,0,1,0,0,0
2013-06-07,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,0,2013,6,7,68,52,60,-6,45,52,0,417,1924,0.001,9.5,3,1,0,0,0,1,0,0,0
2013-06-07,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000002,0,2013,6,7,68,52,60,-6,45,52,0,417,1924,0.001,9.5,3,1,0,0,1,0,0,0,0
2013-06-07,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000002,0,2013,6,7,68,52,60,-6,45,52,0,417,1924,0.001,9.5,3,1,0,0,0,1,0,0,0
2013-06-07,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0,2013,6,7,68,54,61,-6,44,52,0,417,1924,0.0,8.8,2,10,0,0,0,1,0,0,0
